alert_id,alert_type,severity,risk_score,mmsi,timestamp,lat,lon,vessel_name,vessel_type,title,explanation,recommended_action,evidence,month
BKB-0257,AIS_GAP,HIGH,95,33924832003,2026-04-28T23:35:14+00:00,-9.76563,141.426721667,,Unknown,AIS gap of 10.1 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-28T13:27:38+00:00 → current point 2026-04-28T23:35:14+00:00 (10.1 h silence).,2026-04
BKB-0258,AIS_GAP,HIGH,80,33924832003,2026-04-29T07:53:01+00:00,-9.83377166667,141.750216667,,Unknown,AIS gap of 8.3 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-28T23:35:14+00:00 → current point 2026-04-29T07:53:01+00:00 (8.3 h silence).,2026-04
BKB-0259,AIS_GAP,HIGH,80,33924832003,2026-04-29T19:34:12+00:00,-9.81519666667,141.733878333,,Unknown,AIS gap of 8.3 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-29T11:19:01+00:00 → current point 2026-04-29T19:34:12+00:00 (8.3 h silence).,2026-04
BKB-0260,AIS_GAP,MEDIUM,79,33924832003,2026-04-30T07:33:44+00:00,-9.48276,141.855151667,,Unknown,AIS gap of 8.1 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-29T23:25:45+00:00 → current point 2026-04-30T07:33:44+00:00 (8.1 h silence).,2026-04
BKB-0261,AIS_GAP,MEDIUM,77,33924832003,2026-04-30T19:15:49+00:00,-9.469905,141.831936667,,Unknown,AIS gap of 8.0 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-30T11:18:42+00:00 → current point 2026-04-30T19:15:49+00:00 (8.0 h silence).,2026-04
BKB-0262,AIS_GAP,HIGH,95,34606660965,2026-04-17T19:35:16+00:00,-10.6400616667,142.642101667,,Pleasure,AIS gap of 15.8 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-17T03:49:45+00:00 → current point 2026-04-17T19:35:16+00:00 (15.8 h silence).,2026-04
BKB-0263,AIS_GAP,HIGH,95,3514468007,2026-04-16T04:59:51+00:00,-11.3344366667,142.99494,,Cargo,AIS gap of 227.3 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-06T17:39:52+00:00 → current point 2026-04-16T04:59:51+00:00 (227.3 h silence).,2026-04
BKB-0264,AIS_GAP,HIGH,95,35360679651,2026-04-03T02:29:39+00:00,-11.23907,142.919973333,,Other,AIS gap of 45.9 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-01T04:33:03+00:00 → current point 2026-04-03T02:29:39+00:00 (45.9 h silence).,2026-04
BKB-0265,AIS_GAP,HIGH,95,35360679651,2026-04-03T22:39:39+00:00,-10.5908416667,142.218263333,,Other,AIS gap of 15.9 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-03T06:44:45+00:00 → current point 2026-04-03T22:39:39+00:00 (15.9 h silence).,2026-04
BKB-0266,AIS_GAP,HIGH,95,35360679651,2026-04-04T21:45:11+00:00,-10.5597383333,142.151971667,,Other,AIS gap of 16.7 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-04T05:05:48+00:00 → current point 2026-04-04T21:45:11+00:00 (16.7 h silence).,2026-04
BKB-0267,AIS_GAP,HIGH,95,35360679651,2026-04-13T23:07:31+00:00,-10.5914066667,142.217521667,,Other,AIS gap of 211.5 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-05T03:40:22+00:00 → current point 2026-04-13T23:07:31+00:00 (211.5 h silence).,2026-04
BKB-0268,AIS_GAP,HIGH,95,36240444986,2026-04-07T16:09:56+00:00,-11.2894916667,141.517458333,,Cargo,AIS gap of 127.4 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-02T08:43:50+00:00 → current point 2026-04-07T16:09:56+00:00 (127.4 h silence).,2026-04
BKB-0269,AIS_GAP,HIGH,95,36240444986,2026-04-23T02:19:51+00:00,-11.4895566667,142.980931667,,Cargo,AIS gap of 356.2 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-08T06:04:55+00:00 → current point 2026-04-23T02:19:51+00:00 (356.2 h silence).,2026-04
BKB-0270,AIS_GAP,HIGH,95,36240444986,2026-04-27T13:09:58+00:00,-11.4204683333,141.475091667,,Cargo,AIS gap of 94.1 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-23T15:04:52+00:00 → current point 2026-04-27T13:09:58+00:00 (94.1 h silence).,2026-04
BKB-0271,AIS_GAP,HIGH,95,37613639248,2026-04-19T11:54:44+00:00,-9.34313833333,141.867625,,Unknown,AIS gap of 76.7 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-16T07:13:25+00:00 → current point 2026-04-19T11:54:44+00:00 (76.7 h silence).,2026-04
BKB-0272,AIS_GAP,HIGH,95,37613639248,2026-04-19T22:29:38+00:00,-9.34418333333,141.838771667,,Unknown,AIS gap of 10.6 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-19T11:54:44+00:00 → current point 2026-04-19T22:29:38+00:00 (10.6 h silence).,2026-04
BKB-0273,AIS_GAP,MEDIUM,65,37613639248,2026-04-20T06:26:00+00:00,-9.36674,141.783145,,Unknown,AIS gap of 6.4 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-20T00:02:05+00:00 → current point 2026-04-20T06:26:00+00:00 (6.4 h silence).,2026-04
BKB-0274,AIS_GAP,HIGH,95,37613639248,2026-04-21T06:18:28+00:00,-9.45397833333,141.646451667,,Unknown,AIS gap of 23.9 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-20T06:26:00+00:00 → current point 2026-04-21T06:18:28+00:00 (23.9 h silence).,2026-04
BKB-0275,AIS_GAP,HIGH,95,37613639248,2026-04-21T18:00:48+00:00,-9.42808666667,141.710718333,,Unknown,AIS gap of 11.7 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-21T06:18:28+00:00 → current point 2026-04-21T18:00:48+00:00 (11.7 h silence).,2026-04
BKB-0276,AIS_GAP,HIGH,95,37927007642,2026-04-26T03:34:38+00:00,-10.8125166667,141.050708333,,Other,AIS gap of 419.5 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-08T16:06:26+00:00 → current point 2026-04-26T03:34:38+00:00 (419.5 h silence).,2026-04
BKB-0277,AIS_GAP,HIGH,95,38521784112,2026-04-04T23:26:02+00:00,-9.49145166667,141.815421667,,Unknown,AIS gap of 15.7 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-04T07:41:20+00:00 → current point 2026-04-04T23:26:02+00:00 (15.7 h silence).,2026-04
BKB-0278,AIS_GAP,HIGH,95,38521784112,2026-04-09T06:40:16+00:00,-9.74901,141.080843333,,Unknown,AIS gap of 103.2 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-04T23:26:02+00:00 → current point 2026-04-09T06:40:16+00:00 (103.2 h silence).,2026-04
BKB-0279,AIS_GAP,HIGH,88,38521784112,2026-04-09T22:03:55+00:00,-9.66758166667,141.163691667,,Unknown,AIS gap of 9.3 h,"The vessel disappeared from the AIS source feed for longer than the configured threshold. This may indicate intentional disabling, poor coverage, equipment failure, or small-vessel below-threshold operation.","Review track before/after gap; cross-check RF, SAR, patrol and VMS sources. Note whether the gap area coincides with known IUU activity.",Previous point 2026-04-09T12:43:52+00:00 → current point 2026-04-09T22:03:55+00:00 (9.3 h silence).,2026-04
